关卡,蓝球,红球,绿球,黄球,紫球,橙球,黑球,白球,总行数,石头,雪块,炸弹,彩虹球,燃烧瓶,蓝分裂球,红分裂球,绿分裂球,黄分裂球,紫分裂球,钥匙,锁定球,收集目标1,收集目标2,发射球数量,通关率,漩涡球,藤蔓精灵,虫洞对,黑洞,地雷,繁殖球,花苞球,精灵茧,透明球,晶光炮,风眼出口,毒液附着,冰凌附着,气泡护盾附着,蜘蛛,彩云,多精灵救援目标,彩虹棱镜球,关卡类型,玩法模式,单精灵救援,限时球,棋盘遮挡
446,35,0,0,0,15,15,16,16,15,0,19,0,0,1,0,0,0,0,0,0,0,B:35,雪球:19,41,57.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
447,16,0,0,0,35,15,15,15,15,0,19,1,0,0,0,0,0,0,0,0,0,P:35,雪球:19,42,55.2%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
448,34,0,0,0,16,15,15,15,15,0,19,1,0,0,1,0,0,0,0,0,0,B:39,雪球:19,43,53.4%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
449,15,0,0,0,34,15,15,15,15,0,19,0,0,0,0,0,0,0,0,0,0,P:34,雪球:19,43,51.6%,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
450,28,0,0,0,12,12,13,13,15,0,19,0,0,0,0,0,0,0,0,2,20,B:28,雪球:19,46,49.8%,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,2,per_attempt_no_repeat
451,36,16,0,0,0,16,16,16,15,0,19,0,0,0,0,0,0,0,0,0,0,B:36,雪球:19,41,66.0%,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
452,15,36,0,0,0,16,16,16,15,0,19,0,0,1,0,0,0,0,0,0,0,R:36,雪球:19,30,64.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
453,36,16,0,0,0,16,16,16,15,0,19,0,0,0,0,0,0,0,0,0,0,B:36,雪球:19,40,62.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
454,16,35,0,0,0,16,15,16,15,0,19,0,0,0,0,1,0,0,0,0,0,R:40,雪球:19,34,60.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
455,33,15,0,0,0,15,15,15,15,0,19,0,0,0,0,0,0,0,0,1,10,B:33,雪球:19,46,58.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
456,15,15,35,0,0,0,16,16,15,0,19,0,0,1,0,0,0,0,0,0,0,G:35,雪球:19,41,57.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
457,35,15,15,0,0,0,15,16,15,0,19,1,0,0,0,0,0,0,0,0,0,B:35,雪球:19,42,55.2%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
458,16,34,15,0,0,0,15,15,15,0,19,1,0,0,0,1,0,0,0,0,0,R:39,雪球:19,43,53.4%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
459,15,15,34,0,0,0,15,15,15,0,19,0,0,0,0,0,0,0,0,0,0,G:34,雪球:19,43,51.6%,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
460,28,12,12,0,0,0,13,13,15,0,19,0,0,0,0,0,0,0,0,2,20,B:28,雪球:19,46,49.8%,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,3,per_attempt_no_repeat
461,36,17,16,16,0,0,0,16,15,0,19,0,0,0,0,0,0,0,0,0,0,B:36,雪球:19,40,66.0%,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
462,15,36,16,16,0,0,0,16,15,0,19,0,0,1,0,0,0,0,0,0,0,R:36,雪球:19,41,64.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
463,11,11,25,12,0,0,0,11,15,0,19,0,0,0,0,0,0,0,0,0,0,G:25,雪球:19,33,62.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,trapped_sprite_rescue,shot_limited,lumi,0,none
464,16,16,15,35,0,0,0,16,15,0,19,0,0,0,0,0,0,1,0,0,0,Y:40,雪球:19,41,60.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
465,33,15,15,15,0,0,0,15,15,0,19,0,0,0,0,0,0,0,0,1,10,B:33,雪球:19,46,58.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
466,35,15,15,16,16,0,0,0,15,0,19,0,0,1,0,0,0,0,0,0,0,B:35,雪球:19,41,57.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
467,15,35,15,15,16,0,0,0,15,0,19,1,0,0,0,0,0,0,0,0,0,R:35,雪球:19,42,55.2%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
468,16,15,34,15,15,0,0,0,15,0,19,1,0,0,0,0,1,0,0,0,0,G:39,雪球:19,43,53.4%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
469,15,15,15,34,15,0,0,0,15,0,19,0,0,0,0,0,0,0,0,0,0,Y:34,雪球:19,43,51.6%,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
470,12,12,13,13,28,0,0,0,15,0,19,0,0,0,0,0,0,0,0,2,20,P:28,雪球:19,46,49.8%,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,4,per_attempt_no_repeat
471,0,16,16,36,16,16,0,0,15,0,19,0,0,0,0,0,0,0,0,0,0,Y:36,雪球:19,41,66.0%,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
472,0,16,16,16,36,15,0,0,15,0,19,0,0,1,0,0,0,0,0,0,0,P:36,雪球:19,41,64.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
473,0,36,16,16,16,16,0,0,15,0,19,0,0,0,0,0,0,0,0,0,0,R:36,雪球:19,40,62.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
474,0,16,35,15,16,16,0,0,15,0,19,0,0,0,0,0,1,0,0,0,0,G:40,雪球:19,41,60.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
475,0,15,15,33,15,15,0,0,15,0,19,0,0,0,0,0,0,0,0,1,10,Y:33,雪球:19,46,58.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
476,0,0,16,35,16,15,15,0,15,0,19,0,0,1,0,0,0,0,0,0,0,Y:35,雪球:19,41,57.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
477,0,0,15,16,35,15,15,0,15,0,19,1,0,0,0,0,0,0,0,0,0,P:35,雪球:19,42,55.2%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
478,0,0,34,15,15,16,15,0,15,0,19,1,0,0,0,0,1,0,0,0,0,G:39,雪球:19,43,53.4%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
479,0,0,15,34,15,15,15,0,15,0,19,0,0,0,0,0,0,0,0,0,0,Y:34,雪球:19,43,51.6%,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
480,0,0,13,13,28,12,12,0,15,0,19,0,0,0,0,0,0,0,0,2,20,P:28,雪球:19,46,49.8%,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,5,per_attempt_no_repeat
481,0,0,0,36,16,17,16,16,15,0,19,0,0,0,0,0,0,0,0,0,0,Y:36,雪球:19,40,66.0%,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
482,0,0,0,16,36,15,16,16,15,0,19,0,0,1,0,0,0,0,0,0,0,P:36,雪球:19,41,64.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
483,0,0,0,36,16,16,16,16,15,0,19,0,0,0,0,0,0,0,0,0,0,Y:36,雪球:19,40,62.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
484,0,0,0,16,35,16,16,15,15,0,19,0,0,0,0,0,0,0,1,0,0,P:40,雪球:19,41,60.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
485,0,0,0,33,15,15,15,15,15,0,19,0,0,0,0,0,0,0,0,1,10,Y:33,雪球:19,46,58.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
486,24,0,0,0,11,10,11,11,15,0,19,0,0,0,0,0,0,0,0,0,0,B:24,雪球:19,33,57.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,trapped_sprite_rescue,shot_limited,noya,0,none
487,16,0,0,0,35,15,15,15,15,0,19,1,0,0,0,0,0,0,0,0,0,P:35,雪球:19,42,55.2%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
488,34,0,0,0,16,15,15,15,15,0,19,1,0,0,1,0,0,0,0,0,0,B:39,雪球:19,43,53.4%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
489,15,0,0,0,34,15,15,15,15,0,19,0,0,0,0,0,0,0,0,0,0,P:34,雪球:19,43,51.6%,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
490,28,0,0,0,12,12,13,13,15,0,19,0,0,0,0,0,0,0,0,2,20,B:28,雪球:19,46,49.8%,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,2,per_attempt_no_repeat
491,36,16,0,0,0,16,16,16,15,0,19,0,0,0,0,0,0,0,0,0,0,B:36,雪球:19,41,66.0%,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
492,15,36,0,0,0,16,16,16,15,0,19,0,0,1,0,0,0,0,0,0,0,R:36,雪球:19,41,64.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
493,36,16,0,0,0,16,16,16,15,0,19,0,0,0,0,0,0,0,0,0,0,B:36,雪球:19,40,62.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
494,16,35,0,0,0,16,15,16,15,0,19,0,0,0,0,1,0,0,0,0,0,R:40,雪球:19,41,60.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
495,33,15,0,0,0,15,15,15,15,0,19,0,0,0,0,0,0,0,0,1,10,B:33,雪球:19,46,58.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
496,35,15,15,0,0,0,16,16,15,0,19,0,0,1,0,0,0,0,0,0,0,B:35,雪球:19,41,57.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
497,15,35,15,0,0,0,15,16,15,0,19,1,0,0,0,0,0,0,0,0,0,R:35,雪球:19,42,55.2%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
498,16,15,34,0,0,0,15,15,15,0,19,1,0,0,0,0,1,0,0,0,0,G:39,雪球:19,43,53.4%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
499,24,10,11,0,0,0,11,10,15,0,19,0,0,0,0,0,0,0,0,0,0,B:24,雪球:19,35,51.6%,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,trapped_sprite_rescue,shot_limited,flora,0,none
500,12,28,12,0,0,0,13,13,15,0,19,0,0,0,0,0,0,0,0,2,20,R:28,雪球:19,46,49.8%,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,3,per_attempt_no_repeat
501,34,17,17,16,0,0,0,16,15,0,22,0,0,1,0,0,0,0,0,0,0,B:34,雪球:22,42,62.0%,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
502,16,34,17,17,0,0,0,16,15,0,22,0,0,0,0,1,0,0,0,0,0,R:39,雪球:22,42,60.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
503,15,15,31,16,0,0,0,15,15,0,22,0,0,0,0,0,0,0,0,1,10,G:31,雪球:22,46,58.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
504,16,16,16,33,0,0,0,17,15,0,22,1,0,1,0,0,0,0,0,0,0,Y:33,雪球:22,42,56.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
505,34,17,17,16,0,0,0,16,15,1,22,0,0,0,1,0,0,0,0,0,0,B:39,雪球:22,42,54.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
506,30,15,14,15,15,0,0,0,15,0,22,0,1,0,0,0,0,0,0,1,10,B:30,雪球:22,46,53.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
507,16,32,16,15,16,0,0,0,15,0,22,0,0,1,0,1,0,0,0,0,0,R:37,雪球:22,43,51.2%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
508,15,15,30,14,14,0,0,0,15,0,22,0,0,0,0,0,1,0,0,1,10,G:35,雪球:22,46,49.4%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
509,14,15,14,29,14,0,0,0,15,0,22,0,0,1,0,0,0,0,0,1,10,Y:29,雪球:22,46,47.6%,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
510,12,12,13,12,25,0,0,0,15,1,22,1,0,2,0,0,0,0,2,2,20,P:35,雪球:22,46,45.8%,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,4,per_attempt_no_repeat
511,0,17,16,34,16,17,0,0,15,0,22,0,0,1,0,0,0,0,0,0,0,Y:34,雪球:22,41,62.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
512,0,17,17,16,34,16,0,0,15,0,22,0,0,0,0,0,0,0,1,0,0,P:39,雪球:22,42,60.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
513,0,31,15,16,15,15,0,0,15,0,22,0,0,0,0,0,0,0,0,1,10,R:31,雪球:22,46,58.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
514,0,16,33,16,17,16,0,0,15,0,22,1,0,1,0,0,0,0,0,0,0,G:33,雪球:22,42,56.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
515,0,17,16,34,16,17,0,0,15,1,22,0,0,0,0,0,0,1,0,0,0,Y:39,雪球:22,42,54.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
516,0,0,15,15,30,15,14,0,15,0,22,0,1,0,0,0,0,0,0,1,10,P:30,雪球:22,46,53.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
517,0,0,32,15,16,16,16,0,15,0,22,0,0,1,0,0,1,0,0,0,0,G:37,雪球:22,43,51.2%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
518,0,0,14,30,14,15,15,0,15,0,22,0,0,0,0,0,0,1,0,1,10,Y:35,雪球:22,46,49.4%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
519,0,0,14,14,29,14,15,0,15,0,22,0,0,1,0,0,0,0,0,1,10,P:29,雪球:22,46,47.6%,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
520,0,0,25,13,12,12,12,0,15,1,22,1,0,2,0,0,2,0,0,2,20,G:35,雪球:22,46,45.8%,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,5,per_attempt_no_repeat
521,0,0,0,34,16,17,17,16,15,0,22,0,0,1,0,0,0,0,0,0,0,Y:34,雪球:22,42,62.0%,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
522,0,0,0,16,34,16,17,17,15,0,22,0,0,0,0,0,0,0,1,0,0,P:39,雪球:22,42,60.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
523,0,0,0,31,15,15,15,16,15,0,22,0,0,0,0,0,0,0,0,1,10,Y:31,雪球:22,46,58.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
524,0,0,0,17,33,16,16,16,15,0,22,1,0,1,0,0,0,0,0,0,0,P:33,雪球:22,42,56.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
525,0,0,0,23,11,11,11,11,15,1,22,0,0,0,0,0,0,0,0,0,0,Y:23,雪球:22,33,54.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,trapped_sprite_rescue,shot_limited,loco,0,none
526,30,0,0,0,15,14,15,15,15,0,22,0,1,0,0,0,0,0,0,1,10,B:30,雪球:22,46,53.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
527,16,0,0,0,32,16,16,15,15,0,22,0,0,1,0,0,0,0,1,0,0,P:37,雪球:22,43,51.2%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
528,30,0,0,0,15,15,14,14,15,0,22,0,0,0,1,0,0,0,0,1,10,B:35,雪球:22,46,49.4%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
529,14,0,0,0,29,14,15,14,15,0,22,0,0,1,0,0,0,0,0,1,10,P:29,雪球:22,46,47.6%,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
530,25,0,0,0,12,12,13,12,15,1,22,1,0,2,2,0,0,0,0,2,20,B:35,雪球:22,46,45.8%,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,2,per_attempt_no_repeat
531,34,17,0,0,0,17,16,16,15,0,22,0,0,1,0,0,0,0,0,0,0,B:34,雪球:22,42,62.0%,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
532,16,34,0,0,0,17,17,16,15,0,22,0,0,0,0,1,0,0,0,0,0,R:39,雪球:22,42,60.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
533,31,15,0,0,0,15,16,15,15,0,22,0,0,0,0,0,0,0,0,1,10,B:31,雪球:22,46,58.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
534,16,33,0,0,0,16,16,17,15,0,22,1,0,1,0,0,0,0,0,0,0,R:33,雪球:22,42,56.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
535,34,17,0,0,0,17,16,16,15,1,22,0,0,0,1,0,0,0,0,0,0,B:39,雪球:22,42,54.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
536,15,30,14,0,0,0,15,15,15,0,22,0,1,0,0,0,0,0,0,1,10,R:30,雪球:22,46,53.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
537,16,16,32,0,0,0,15,16,15,0,22,0,0,1,0,0,1,0,0,0,0,G:37,雪球:22,43,51.2%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
538,30,15,15,0,0,0,14,14,15,0,22,0,0,0,1,0,0,0,0,1,10,B:35,雪球:22,46,49.4%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
539,14,29,15,0,0,0,14,14,15,0,22,0,0,1,0,0,0,0,0,1,10,R:29,雪球:22,46,47.6%,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
540,12,12,25,0,0,0,13,12,15,1,22,1,0,2,0,0,2,0,0,2,20,G:35,雪球:22,46,45.8%,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,3,per_attempt_no_repeat
541,34,17,17,16,0,0,0,16,15,0,22,0,0,1,0,0,0,0,0,0,0,B:34,雪球:22,42,62.0%,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
542,11,23,11,11,0,0,0,11,15,0,22,0,0,0,0,0,0,0,0,0,0,R:23,雪球:22,33,60.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,trapped_sprite_rescue,shot_limited,kelu,0,none
543,15,15,31,16,0,0,0,15,15,0,22,0,0,0,0,0,0,0,0,1,10,G:31,雪球:22,46,58.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
544,16,16,16,33,0,0,0,17,15,0,22,1,0,1,0,0,0,0,0,0,0,Y:33,雪球:22,42,56.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
545,34,17,17,16,0,0,0,16,15,1,22,0,0,0,1,0,0,0,0,0,0,B:39,雪球:22,42,54.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
546,30,15,14,15,15,0,0,0,15,0,22,0,1,0,0,0,0,0,0,1,10,B:30,雪球:22,46,53.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
547,16,32,16,15,16,0,0,0,15,0,22,0,0,1,0,1,0,0,0,0,0,R:37,雪球:22,43,51.2%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
548,15,15,30,14,14,0,0,0,15,0,22,0,0,0,0,0,1,0,0,1,10,G:35,雪球:22,46,49.4%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
549,14,15,14,29,14,0,0,0,15,0,22,0,0,1,0,0,0,0,0,1,10,Y:29,雪球:22,46,47.6%,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
550,12,12,13,12,25,0,0,0,15,1,22,1,0,2,0,0,0,0,2,2,20,P:35,雪球:22,46,45.8%,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,4,per_attempt_no_repeat
551,0,17,17,34,16,17,0,0,15,0,22,0,0,0,0,0,0,0,0,0,0,Y:34,雪球:22,33,62.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,multi_trapped_spirit_rescue,shot_limited,-,0,none
552,0,17,17,16,34,16,0,0,15,0,22,0,0,0,0,0,0,0,1,0,0,P:39,雪球:22,42,60.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
553,0,31,15,16,15,15,0,0,15,0,22,0,0,0,0,0,0,0,0,1,10,R:31,雪球:22,46,58.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
554,0,16,33,16,17,16,0,0,15,0,22,1,0,1,0,0,0,0,0,0,0,G:33,雪球:22,42,56.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
555,0,17,16,34,16,17,0,0,15,1,22,0,0,0,0,0,0,1,0,0,0,Y:39,雪球:22,42,54.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
556,0,0,30,15,15,15,14,0,15,0,22,0,1,0,0,0,0,0,0,1,10,G:30,雪球:22,46,53.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
